thrL,0.015625,0.03125,0.0,0.0,0.015625,0.109375,0.03125,0.0,0.0,0.015625,0.015625,0.0,0.0,0.015625,0.015625,0.046875,0.0,0.09375,0.015625,0.0625,0.109375,0.0,0.0,0.0,0.0,0.015625,0.03125,0.0,0.0,0.0,0.015625,0.0,0.015625,0.0,0.0,0.0,0.03125,0.0,0.015625,0.015625,0.0,0.015625,0.015625,0.03125,0.015625,0.0,0.015625,0.0,0.015625,0.03125,0.015625,0.0,0.015625,0.0,0.0,0.0,0.03125,0.015625,0.0,0.0,0.046875,0.0,0.0,0.0
thrA,0.023567655424624,0.015034538805364,0.015440877691995,0.017472572125152,0.006095083299472,0.014628199918732,0.013409183258838,0.011783827712312,0.007720438845998,0.011377488825681,0.012190166598944,0.010158472165786,0.008939455505892,0.016659894351889,0.02234863876473,0.017472572125152,0.015847216578627,0.009752133279155,0.015034538805364,0.012190166598944,0.014628199918732,0.010971149939049,0.023161316537993,0.009345794392523,0.020316944331573,0.024380333197887,0.018691588785047,0.017472572125152,0.00568874441284,0.011783827712312,0.029256399837464,0.011377488825681,0.026005688744413,0.008939455505892,0.007720438845998,0.021942299878098,0.017472572125152,0.022754977651361,0.03088175538399,0.018285249898415,0.015034538805364,0.026005688744413,0.010564811052418,0.017472572125152,0.006907761072735,0.011783827712312,0.018691588785047,0.020316944331573,0.006095083299472,0.012190166598944,0.003250711093052,0.013409183258838,0.014628199918732,0.009752133279155,0.013409183258838,0.018691588785047,0.021942299878098,0.027631044290939,0.027631044290939,0.012596505485575,0.013409183258838,0.016253555465258,0.01950426655831,0.014628199918732
thrB,0.0171858216971,0.012889366272825,0.016111707841031,0.00859291084855,0.009667024704619,0.011815252416756,0.012889366272825,0.00859291084855,0.009667024704619,0.018259935553169,0.013963480128894,0.013963480128894,0.006444683136412,0.015037593984962,0.019334049409237,0.012889366272825,0.009667024704619,0.009667024704619,0.02577873254565,0.010741138560687,0.012889366272825,0.007518796992481,0.023630504833512,0.009667024704619,0.016111707841031,0.019334049409237,0.037593984962406,0.012889366272825,0.005370569280344,0.012889366272825,0.024704618689581,0.009667024704619,0.021482277121375,0.012889366272825,0.010741138560687,0.018259935553169,0.019334049409237,0.024704618689581,0.030075187969925,0.026852846401719,0.015037593984962,0.037593984962406,0.0171858216971,0.021482277121375,0.010741138560687,0.00859291084855,0.019334049409237,0.021482277121375,0.007518796992481,0.007518796992481,0.003222341568206,0.015037593984962,0.013963480128894,0.009667024704619,0.019334049409237,0.007518796992481,0.022556390977444,0.02577873254565,0.022556390977444,0.011815252416756,0.010741138560687,0.013963480128894,0.019334049409237,0.018259935553169
thrC,0.027237354085603,0.018677042801556,0.017898832684825,0.01556420233463,0.008560311284047,0.012451361867704,0.017120622568093,0.013229571984436,0.013229571984436,0.018677042801556,0.008560311284047,0.01011673151751,0.005447470817121,0.017120622568093,0.016342412451362,0.01556420233463,0.016342412451362,0.013229571984436,0.020233463035019,0.007782101167315,0.01556420233463,0.006225680933852,0.019455252918288,0.008560311284047,0.019455252918288,0.021789883268482,0.022568093385214,0.017898832684825,0.006225680933852,0.010894941634241,0.031128404669261,0.008560311284047,0.028015564202335,0.011673151750973,0.010894941634241,0.021789883268482,0.019455252918288,0.017898832684825,0.031906614785992,0.023346303501946,0.010894941634241,0.024902723735409,0.009338521400778,0.016342412451362,0.003891050583658,0.011673151750973,0.020233463035019,0.021011673151751,0.008560311284047,0.007782101167315,0.001556420233463,0.008560311284047,0.014007782101167,0.013229571984436,0.013229571984436,0.011673151750973,0.028793774319066,0.027237354085603,0.021011673151751,0.012451361867704,0.010894941634241,0.012451361867704,0.021789883268482,0.021789883268482
yaaX,0.030508474576271,0.010169491525424,0.010169491525424,0.020338983050847,0.020338983050847,0.020338983050847,0.013559322033898,0.013559322033898,0.010169491525424,0.006779661016949,0.016949152542373,0.006779661016949,0.010169491525424,0.027118644067797,0.023728813559322,0.013559322033898,0.013559322033898,0.033898305084746,0.016949152542373,0.023728813559322,0.020338983050847,0.010169491525424,0.020338983050847,0.010169491525424,0.010169491525424,0.033898305084746,0.016949152542373,0.016949152542373,0.013559322033898,0.013559322033898,0.023728813559322,0.003389830508475,0.016949152542373,0.006779661016949,0.006779661016949,0.020338983050847,0.023728813559322,0.013559322033898,0.023728813559322,0.023728813559322,0.016949152542373,0.03728813559322,0.003389830508475,0.020338983050847,0.006779661016949,0.020338983050847,0.013559322033898,0.006779661016949,0.013559322033898,0.016949152542373,0.006779661016949,0.010169491525424,0.023728813559322,0.016949152542373,0.020338983050847,0.006779661016949,0.013559322033898,0.006779661016949,0.040677966101695,0.0,0.016949152542373,0.006779661016949,0.0,0.003389830508475
yaaA,0.021935483870968,0.016774193548387,0.019354838709677,0.020645161290323,0.007741935483871,0.011612903225806,0.018064516129032,0.010322580645161,0.020645161290323,0.025806451612903,0.010322580645161,0.003870967741935,0.005161290322581,0.019354838709677,0.023225806451613,0.025806451612903,0.018064516129032,0.011612903225806,0.021935483870968,0.009032258064516,0.015483870967742,0.007741935483871,0.020645161290323,0.007741935483871,0.024516129032258,0.027096774193548,0.014193548387097,0.010322580645161,0.006451612903226,0.009032258064516,0.024516129032258,0.015483870967742,0.027096774193548,0.010322580645161,0.015483870967742,0.029677419354839,0.019354838709677,0.020645161290323,0.025806451612903,0.023225806451613,0.007741935483871,0.020645161290323,0.007741935483871,0.011612903225806,0.006451612903226,0.007741935483871,0.007741935483871,0.012903225806452,0.012903225806452,0.009032258064516,0.003870967741935,0.012903225806452,0.018064516129032,0.011612903225806,0.011612903225806,0.014193548387097,0.029677419354839,0.015483870967742,0.015483870967742,0.009032258064516,0.020645161290323,0.019354838709677,0.014193548387097,0.023225806451613
yaaJ,0.007697690692792,0.01259622113366,0.007697690692792,0.011196641007698,0.007697690692792,0.013995801259622,0.009097270818754,0.008397480755773,0.004198740377887,0.014695591322603,0.008397480755773,0.009097270818754,0.009097270818754,0.015395381385584,0.020293911826452,0.020293911826452,0.01259622113366,0.006997900629811,0.021693491952414,0.019594121763471,0.015395381385584,0.009097270818754,0.016794961511547,0.017494751574528,0.006997900629811,0.027291812456263,0.027291812456263,0.015395381385584,0.008397480755773,0.011896431070679,0.023792862141358,0.017494751574528,0.006997900629811,0.006997900629811,0.005598320503849,0.018194541637509,0.023093072078376,0.022393282015395,0.034989503149055,0.017494751574528,0.013296011196641,0.034989503149055,0.015395381385584,0.01889433170049,0.009097270818754,0.01259622113366,0.013296011196641,0.022393282015395,0.01259622113366,0.01259622113366,0.001399580125962,0.015395381385584,0.014695591322603,0.013296011196641,0.016095171448565,0.018194541637509,0.013296011196641,0.020993701889433,0.03149055283415,0.013995801259622,0.015395381385584,0.022393282015395,0.022393282015395,0.041987403778866
talB,0.032563025210084,0.026260504201681,0.021008403361345,0.011554621848739,0.015756302521008,0.022058823529412,0.010504201680672,0.015756302521008,0.013655462184874,0.017857142857143,0.009453781512605,0.012605042016807,0.005252100840336,0.024159663865546,0.012605042016807,0.011554621848739,0.021008403361345,0.011554621848739,0.021008403361345,0.005252100840336,0.008403361344538,0.003151260504202,0.024159663865546,0.013655462184874,0.01890756302521,0.01890756302521,0.016806722689076,0.022058823529412,0.007352941176471,0.010504201680672,0.039915966386555,0.010504201680672,0.028361344537815,0.014705882352941,0.008403361344538,0.019957983193277,0.024159663865546,0.007352941176471,0.028361344537815,0.01890756302521,0.014705882352941,0.027310924369748,0.010504201680672,0.009453781512605,0.023109243697479,0.009453781512605,0.010504201680672,0.012605042016807,0.010504201680672,0.011554621848739,0.003151260504202,0.015756302521008,0.010504201680672,0.016806722689076,0.013655462184874,0.019957983193277,0.024159663865546,0.014705882352941,0.025210084033613,0.011554621848739,0.005252100840336,0.016806722689076,0.012605042016807,0.004201680672269
mog,0.011945392491468,0.020477815699659,0.017064846416382,0.008532423208191,0.006825938566553,0.015358361774744,0.025597269624573,0.010238907849829,0.015358361774744,0.017064846416382,0.015358361774744,0.011945392491468,0.006825938566553,0.022184300341297,0.013651877133106,0.011945392491468,0.006825938566553,0.008532423208191,0.023890784982935,0.017064846416382,0.015358361774744,0.011945392491468,0.01877133105802,0.008532423208191,0.01877133105802,0.02901023890785,0.017064846416382,0.023890784982935,0.003412969283276,0.003412969283276,0.02901023890785,0.011945392491468,0.027303754266212,0.015358361774744,0.013651877133106,0.020477815699659,0.020477815699659,0.017064846416382,0.034129692832765,0.022184300341297,0.017064846416382,0.025597269624573,0.006825938566553,0.017064846416382,0.015358361774744,0.006825938566553,0.022184300341297,0.017064846416382,0.013651877133106,0.013651877133106,0.005119453924915,0.006825938566553,0.013651877133106,0.010238907849829,0.010238907849829,0.006825938566553,0.025597269624573,0.022184300341297,0.027303754266212,0.008532423208191,0.013651877133106,0.008532423208191,0.01877133105802,0.01877133105802
yaaH,0.014159292035398,0.015929203539823,0.007079646017699,0.012389380530973,0.010619469026549,0.017699115044248,0.017699115044248,0.010619469026549,0.0,0.005309734513274,0.00353982300885,0.008849557522124,0.0,0.015929203539823,0.015929203539823,0.023008849557522,0.015929203539823,0.021238938053097,0.005309734513274,0.014159292035398,0.012389380530973,0.00353982300885,0.019469026548673,0.012389380530973,0.012389380530973,0.026548672566372,0.021238938053097,0.010619469026549,0.010619469026549,0.00353982300885,0.053097345132743,0.017699115044248,0.008849557522124,0.008849557522124,0.00353982300885,0.015929203539823,0.030088495575221,0.019469026548673,0.019469026548673,0.028318584070796,0.005309734513274,0.031858407079646,0.019469026548673,0.026548672566372,0.010619469026549,0.008849557522124,0.012389380530973,0.023008849557522,0.012389380530973,0.010619469026549,0.001769911504425,0.010619469026549,0.00353982300885,0.007079646017699,0.014159292035398,0.033628318584071,0.019469026548673,0.033628318584071,0.038938053097345,0.008849557522124,0.014159292035398,0.030088495575221,0.019469026548673,0.030088495575221
